VARIANT_ID,PRODUCT_LINK,PRODUCT_IMAGE_LINK,MODEL_IMAGE_LINK,PRODUCT_DESC_SE,PRODUCT_DESC_EN
30068006983,lindex.com/p/3006800-6983/,https://i8.amplience.net/i/Lindex/3006800_6983_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006800_6983_PS_MF/?h=300,Vävd maxiklänning med lång längd och böljande silhuett.,Woven maxi dress with long length and flowing silhouette.
30017639618,lindex.com/p/3001763-9618/,https://i8.amplience.net/i/Lindex/3001763_9618_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001763_9618_PS_MF/?h=300,"Byxor i twill med vid passform, normalhög midja och avtagbart knytband.","Trousers in twill with wide fit, regular waist and a removable tie band."
30058483981,lindex.com/p/3005848-3981/,https://i8.amplience.net/i/Lindex/3005848_3981_PS_F/?h=300,,Keps med rund skärm och broderad text framtill.,Round peak cap with embroidered text at the front.
86623990080,lindex.com/p/8662399-80/,https://i8.amplience.net/i/Lindex/8662399_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8662399_80_PS_MF/?h=300,Stilsäker miniklänning i offshouldermodell med puff- och rynkdetaljer framtill.,Stylish off-shoulder mini dress with puffy details and gatherings to front.
30060180363,lindex.com/p/3006018-363/,https://i8.amplience.net/i/Lindex/3006018_363_PS_F/?h=300,,Scrunchie i satin med en voluminös design.,Scrunchie in satin with a voluminous design.
30070019619,lindex.com/p/3007001-9619/,https://i8.amplience.net/i/Lindex/3007001_9619_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007001_9619_PS_MF/?h=300,Stickad väst med avslappnad passform och knytband framtill.,Knitted vest with a relaxed fit and tie bands at the front.
30051164855,lindex.com/p/3005116-4855/,https://i8.amplience.net/i/Lindex/3005116_4855_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005116_4855_PS_MF/?h=300,Skjorta i viskos- och linneblandning med avslappnad passform.,Shirt in viscose and linen blend with relaxed fit.
83854527488,lindex.com/p/8385452-7488/,https://i8.amplience.net/i/Lindex/8385452_7488_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8385452_7488_PS_MF/?h=300,"Mjuk, finstickad topp med polokrage.","Soft, fine-knitted top with a turtleneck."
30048719974,lindex.com/p/3004871-9974/,https://i8.amplience.net/i/Lindex/3004871_9974_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004871_9974_PS_MF/?h=300,Stilsäker midiklänning med v-ringning och en böljande silhuett.,Stylish midi dress with a v-neck and a flowy silhouette.
30005880300,lindex.com/p/3000588-300/,https://i8.amplience.net/i/Lindex/3000588_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000588_300_PS_MF/?h=300,Stilsäker skjorta i bomull med en rak passform.,Stylish shirt in cotton with a straight fit.
30015900080,lindex.com/p/3001590-80/,https://i8.amplience.net/i/Lindex/3001590_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001590_80_PS_MF/?h=300,Långärmad topp i mjuk och stretchig viskos med figurnära passform.,Long-sleeved top in soft and stretchy viscose with a figure fit.
30073298117,lindex.com/p/3007329-8117/,https://i8.amplience.net/i/Lindex/3007329_8117_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007329_8117_PS_MF/?h=300,Midi t-shirtklänning i mjuk trikå med avslappnad passform och korta ärmar.,Midi t-shirt dress in soft jersey with a relaxed fit and short sleeves.
30045470790,lindex.com/p/3004547-790/,https://i8.amplience.net/i/Lindex/3004547_790_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004547_790_PS_MF/?h=300,Jeans med hög midja i bomullsdenim med stretch och vida ben.,High waist jeans in cotton denim with stretch and wide legs.
30060447403,lindex.com/p/3006044-7403/,https://i8.amplience.net/i/Lindex/3006044_7403_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006044_7403_PS_MF/?h=300,Kortärmad skjortklänning med knytband i midjan och fickor i sidan.,Short-sleeved shirt dress with tie band at waist and pockets in the side.
30026970080,lindex.com/p/3002697-80/,https://i8.amplience.net/i/Lindex/3002697_80_PS_F/?h=300,,Stickat bouclé-pannband i ullblandning med en knut framtill.,Knitted bouclé headband in wool blend with a knot detail at the front.
30027118694,lindex.com/p/3002711-8694/,https://i8.amplience.net/i/Lindex/3002711_8694_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002711_8694_PS_MF/?h=300,Byxor i manchester med bred passform och normalhög midja.,Trousers in corduroy with wide fit and regular waist.
30038629619,lindex.com/p/3003862-9619/,https://i8.amplience.net/i/Lindex/3003862_9619_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003862_9619_PS_MF/?h=300,T-shirt i mjuk bomullstrikå med avslappnad passform och tryck på framsidan.,T-shirt in soft cotton jersey with relaxed fit and print on the front.
30020547862,lindex.com/p/3002054-7862/,https://i8.amplience.net/i/Lindex/3002054_7862_PS_F/?h=300,,"Praktisk, stilsäker shoppingväska med vida axelband.","Practical, stylish shopping bag with wide shoulder straps."
30062198592,lindex.com/p/3006219-8592/,https://i8.amplience.net/i/Lindex/3006219_8592_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006219_8592_PS_MF/?h=300,Short i mjuk viskosblandning med hög midja och avslappnad passform.,Short in soft viscose blend with high waist and relaxed fit.
30000384692,lindex.com/p/3000038-4692/,https://i8.amplience.net/i/Lindex/3000038_4692_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000038_4692_PS_MF/?h=300,Stilren maxikjol i satin med en gömd resårmidja.,Sleek maxi skirt in satin with a concealed elastic waist.
30059887424,lindex.com/p/3005988-7424/,https://i8.amplience.net/i/Lindex/3005988_7424_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005988_7424_PS_MF/?h=300,T-shirt i mjuk bomull med djup V-ringning och avslappnad passform.,T-shirt in soft cotton with deep V-neck and relaxed fit.
30036230146,lindex.com/p/3003623-146/,https://i8.amplience.net/i/Lindex/3003623_146_PS_F/?h=300,,"Mysig ribbstickad mössa med bred, uppvikt kant.","Cosy rib-knitted beanie with a wide, folded brim."
30069359609,lindex.com/p/3006935-9609/,https://i8.amplience.net/i/Lindex/3006935_9609_PS_F/?h=300,,"Elastiskt, vävt bälte med runt plastspänne.","Elastic, woven belt with a round plastic buckle."
83626825272,lindex.com/p/8362682-5272/,https://i8.amplience.net/i/Lindex/8362682_5272_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8362682_5272_PS_MF/?h=300,Långärmad topp i merinoull som du kan använda som baslager under kyliga dagar. PREMIUM QUALITY. Det här är ett Premium Quality-plagg gjort i merinoull. Merinoull är ett mjukt och lätt material som håller dig varm och som är gjort för att älskas under lång tid. Om du tar hand om din merinoull får du ett tidlöst plagg som du kan bära om och om igen.,"Long sleeve top in merino wool to use as a base layer on chilly days. PREMIUM QUALITY. This is a Premium Quality piece, made from pure merino wool. Merino wool is a soft and lightweight material that keeps you warm and is made to be loved for a long time. Care for your merino wool, and you got yourself a timeless piece to wear again and again."
30060130363,lindex.com/p/3006013-363/,https://i8.amplience.net/i/Lindex/3006013_363_PS_F/?h=300,,Diadem i satin.,Alice band in satin.
83626827199,lindex.com/p/8362682-7199/,https://i8.amplience.net/i/Lindex/8362682_7199_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8362682_7199_PS_MF/?h=300,Långärmad topp i merinoull som du kan använda som baslager under kyliga dagar. PREMIUM QUALITY. Det här är ett Premium Quality-plagg gjort i merinoull. Merinoull är ett mjukt och lätt material som håller dig varm och som är gjort för att älskas under lång tid. Om du tar hand om din merinoull får du ett tidlöst plagg som du kan bära om och om igen.,"Long sleeve top in merino wool to use as a base layer on chilly days. PREMIUM QUALITY. This is a Premium Quality piece, made from pure merino wool. Merino wool is a soft and lightweight material that keeps you warm and is made to be loved for a long time. Care for your merino wool, and you got yourself a timeless piece to wear again and again."
30044200010,lindex.com/p/3004420-10/,https://i8.amplience.net/i/Lindex/3004420_10_PS_F/?h=300,,Stilsäker ear cuff med långa strasshängen.,Stylish ear cuff with long chains of rhinestones.
30005610080,lindex.com/p/3000561-80/,https://i8.amplience.net/i/Lindex/3000561_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000561_80_PS_MF/?h=300,Kaftan med rynkade detaljer och knytband. Kaftanen har en lös passform.,Caftan with gathered details and tie strings. The caftan has a loose fit.
30061240300,lindex.com/p/3006124-300/,https://i8.amplience.net/i/Lindex/3006124_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006124_300_PS_MF/?h=300,Långärmad topp i mjuk bomull med avslappnad passform.,Long-sleeved top in soft cotton with relaxed fit.
30028770080,lindex.com/p/3002877-80/,https://i8.amplience.net/i/Lindex/3002877_80_PS_F/?h=300,,Mjuk och mysig halsduk med långa fransar.,Soft and cosy scarf with long fringes.
30065006994,lindex.com/p/3006500-6994/,https://i8.amplience.net/i/Lindex/3006500_6994_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006500_6994_PS_MF/?h=300,Minikjol med utsvängd passform och bekväm resårmidja.,Mini skirt with a flared fit and a comfy elastic waist.
30062261418,lindex.com/p/3006226-1418/,https://i8.amplience.net/i/Lindex/3006226_1418_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006226_1418_PS_MF/?h=300,Böljande blus med korta ärmar och v-ringning.,Flowy blouse with short sleeves and v-neck.
30040562659,lindex.com/p/3004056-2659/,https://i8.amplience.net/i/Lindex/3004056_2659_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004056_2659_PS_MF/?h=300,Kortärmad topp med mjuk boucléstickad design och boxig passform.,Short-sleeved top with soft bouclé knitted design and boxy fit.
30000387403,lindex.com/p/3000038-7403/,https://i8.amplience.net/i/Lindex/3000038_7403_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000038_7403_PS_MF/?h=300,Stilren maxikjol i satin med en gömd resårmidja.,Sleek maxi skirt in satin with a concealed elastic waist.
30061630080,lindex.com/p/3006163-80/,https://i8.amplience.net/i/Lindex/3006163_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006163_80_PS_MF/?h=300,Ärmlös topp med veck framtill.,Sleeveless top with creases at front.
30040530020,lindex.com/p/3004053-20/,https://i8.amplience.net/i/Lindex/3004053_20_PS_F/?h=300,,Liten axelremsväska med dubbel axelrem och meshstruktur i metall över hela.,Small shoulder bag with a sleek double shoulder strap and metal mesh texture allover.
30028960080,lindex.com/p/3002896-80/,https://i8.amplience.net/i/Lindex/3002896_80_PS_F/?h=300,,"Mjuk, stickad mössa med bred, uppvikt kant.","Soft, knitted beanie with a wide, folded rim."
30031539614,lindex.com/p/3003153-9614/,https://i8.amplience.net/i/Lindex/3003153_9614_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003153_9614_PS_MF/?h=300,"Denna dubbelknäppta kavaj har axelvaddar och en klassisk kavajkrage, med en skräddarsydd passform för en elegant silhuett.","This double-buttoned blazer features shoulder pads and a classic lapel collar, with a tailored fit for a sleek silhouette."
30048190080,lindex.com/p/3004819-80/,https://i8.amplience.net/i/Lindex/3004819_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004819_80_PS_MF/?h=300,Stilsäkert ribbat linne med figurnära passform.,Stylish figure fit ribbed tank top.
30043410150,lindex.com/p/3004341-150/,https://i8.amplience.net/i/Lindex/3004341_150_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004341_150_PS_MF/?h=300,"Kortärmad topp i mjuk modalblandning med rund halsringning, veck i ena sidan och en avslappnad passform.","Short-sleeved top in soft modal blend with a round neckline, pleats at one side and a relaxed fit."
30054503327,lindex.com/p/3005450-3327/,https://i8.amplience.net/i/Lindex/3005450_3327_PS_F/?h=300,,Stilsäkra solglasögon med tonade glas.,Stylish sunglasses with tinted lenses.
30064870080,lindex.com/p/3006487-80/,https://i8.amplience.net/i/Lindex/3006487_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006487_80_PS_MF/?h=300,"Långärmad, krinklad blus med volangdetaljer och rak passform.",Long-sleeved crinkled blouse with flounce details and a straight fit.
30028350010,lindex.com/p/3002835-10/,https://i8.amplience.net/i/Lindex/3002835_10_PS_F/?h=300,,"Reflekterande tumvantar med lätt vaddering, ribbade muddar och mjukt fleecefoder.","Reflective mittens with lightweight padding, ribbed cuffs and a soft fleece lining."
30064070791,lindex.com/p/3006407-791/,https://i8.amplience.net/i/Lindex/3006407_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006407_791_PS_MF/?h=300,Jeans i bomullsdenim med medelhög midja knytskärp i midjan.,Mid waist jeans in cotton denim with tie belt to waist.
30067347704,lindex.com/p/3006734-7704/,https://i8.amplience.net/i/Lindex/3006734_7704_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006734_7704_PS_MF/?h=300,Stickad topp i bomull med båtringning och avslappnad passform.,Knitted top in cotton with boat neck and a relaxed fit.
30046820791,lindex.com/p/3004682-791/,https://i8.amplience.net/i/Lindex/3004682_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004682_791_PS_MF/?h=300,Jeans i bomullsdenim med veck.,Mid waist jeans in cotton denim with pleats.
30037176809,lindex.com/p/3003717-6809/,https://i8.amplience.net/i/Lindex/3003717_6809_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003717_6809_PS_MF/?h=300,Stickad tröja med volangdetaljer och långa ärmar.,Knitted jumper with flounce details and long sleeves.
30009016994,lindex.com/p/3000901-6994/,https://i8.amplience.net/i/Lindex/3000901_6994_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000901_6994_PS_MF/?h=300,Stilren långärmad topp med broderade detaljer.,Sleek long sleeve top with embroidered details.
30035841418,lindex.com/p/3003584-1418/,https://i8.amplience.net/i/Lindex/3003584_1418_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003584_1418_PS_MF/?h=300,"Skjorta med långa ärmar, knappstängning och veck framtill.","Shirt with long sleeves, button closure and pleats at the front."
30018048668,lindex.com/p/3001804-8668/,https://i8.amplience.net/i/Lindex/3001804_8668_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001804_8668_PS_MF/?h=300,Vida byxor i stretch-twill med hög midja.,Wide trousers in stretch-twill with high waist.
30007990080,lindex.com/p/3000799-80/,https://i8.amplience.net/i/Lindex/3000799_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000799_80_PS_MF/?h=300,"Melerad sweatshirt med långa ärmar, ett mjukt tyg med en borstad insida och en rund halsringning.","Melange sweatshirt with long sleeves, a soft fabric with a brushed inside and a round neckline."
30062100080,lindex.com/p/3006210-80/,https://i8.amplience.net/i/Lindex/3006210_80_PS_F/?h=300,,Stilsäkert bälte i läderimitation med metallspänne.,Stylish belt in imitation leather with a metal buckle.
30072921418,lindex.com/p/3007292-1418/,https://i8.amplience.net/i/Lindex/3007292_1418_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007292_1418_PS_MF/?h=300,Miniklänning med vida ärmar och fransar.,Mini dress with wide sleeves and fringes.
30003767704,lindex.com/p/3000376-7704/,https://i8.amplience.net/i/Lindex/3000376_7704_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000376_7704_PS_MF/?h=300,Stilsäker kavaj i bomullsblandning.,Stylish blazer in cotton blend.
83626850080,lindex.com/p/8362685-80/,https://i8.amplience.net/i/Lindex/8362685_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8362685_80_PS_MF/?h=300,Varma leggings i merinoull – perfekta som baslager under kyliga dagar. PREMIUM QUALITY. Det här är ett Premium Quality-plagg gjort i merinoull. Merinoull är ett mjukt och lätt material som håller dig varm och som är gjort för att älskas under lång tid. Om du tar hand om din merinoull får du ett tidlöst plagg som du kan bära om och om igen.,"Warming leggings in merino wool, perfect to use as base layer on chilly days. PREMIUM QUALITY. This is a Premium Quality piece, made from pure merino wool. Merino wool is a soft and lightweight material that keeps you warm and is made to be loved for a long time. Care for your merino wool, and you got yourself a timeless piece to wear again and again."
30075101480,lindex.com/p/3007510-1480/,https://i8.amplience.net/i/Lindex/3007510_1480_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007510_1480_PS_MF/?h=300,Mönsterstickad topp med v-ringning och krage.,Pattern knitted top with v-neck and collar.
30045430791,lindex.com/p/3004543-791/,https://i8.amplience.net/i/Lindex/3004543_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004543_791_PS_MF/?h=300,"Blazer i denim med rak passform, klassisk kavajkrage och knappstängning fram.","Blazer in denim with a straight fit, classic lapel collar and front button closure."
30063490300,lindex.com/p/3006349-300/,https://i8.amplience.net/i/Lindex/3006349_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006349_300_PS_MF/?h=300,"Sweatshirt i avslappnad passform med klassisk rund halsringning, långa ärmar och guldfärgade knappar på axeln.","Sweatshirt in a relaxed fit featuring a classic crew neckline, long sleeves an gold coloured buttons at shoulder."
30073999610,lindex.com/p/3007399-9610/,https://i8.amplience.net/i/Lindex/3007399_9610_PS_F/?h=300,,Hårklämma med en blomma.,Hair grip featuring a flower.
30056116995,lindex.com/p/3005611-6995/,https://i8.amplience.net/i/Lindex/3005611_6995_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005611_6995_PS_MF/?h=300,Blazer med knäppning fram och knytbälte i midjan.,Blazer with buttoning to front and tie belt to waist.
30030430080,lindex.com/p/3003043-80/,https://i8.amplience.net/i/Lindex/3003043_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003043_80_PS_MF/?h=300,"Topp i mjuk bomull med avslappnad, boxig passform.","Top in soft cotton with relaxed, boxy fit."
30075359803,lindex.com/p/3007535-9803/,https://i8.amplience.net/i/Lindex/3007535_9803_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007535_9803_PS_MF/?h=300,"Lång, stickad cardigan med öppen framsida och avslappnad passform.","Long, knitted cardigan featuring an open front design and relaxed silhouette."
85777280300,lindex.com/p/8577728-300/,https://i8.amplience.net/i/Lindex/8577728_300_PS_F/?h=300,,Stilsäker solhatt i stadig bomull.,Stylish sun hat in sturdy cotton.
30039840010,lindex.com/p/3003984-10/,https://i8.amplience.net/i/Lindex/3003984_10_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003984_10_PS_MF/?h=300,Chunky örhängen med en ojämnt formad design.,Chunky hoop earrings with an irregular shaped design.
30028960300,lindex.com/p/3002896-300/,https://i8.amplience.net/i/Lindex/3002896_300_PS_F/?h=300,,"Mjuk, stickad mössa med bred, uppvikt kant.","Soft, knitted beanie with a wide, folded rim."
30024539804,lindex.com/p/3002453-9804/,https://i8.amplience.net/i/Lindex/3002453_9804_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002453_9804_PS_MF/?h=300,"Stickad cardigan med V-ringning, avslappnad passform och knappstängning.",Knitted V-neck cardigan with a relaxed fit and button closure.
30067958002,lindex.com/p/3006795-8002/,https://i8.amplience.net/i/Lindex/3006795_8002_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006795_8002_PS_MF/?h=300,Krinklad linne med spetsdetalj och smala knytband.,Crinkled camisole with lace detail and slim tie bands.
30075019616,lindex.com/p/3007501-9616/,https://i8.amplience.net/i/Lindex/3007501_9616_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007501_9616_PS_MF/?h=300,Mönsterstickad cardigan med knytband framtill.,Patternknit cardigan with tie band at front.
30039840020,lindex.com/p/3003984-20/,https://i8.amplience.net/i/Lindex/3003984_20_PS_F/?h=300,,Chunky örhängen med en ojämnt formad design.,Chunky hoop earrings with an irregular shaped design.
30057750300,lindex.com/p/3005775-300/,https://i8.amplience.net/i/Lindex/3005775_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005775_300_PS_MF/?h=300,Kortärmad blus med knytdetalj i midjan.,Short-sleeved blouse with tie detail at waist.
30026520300,lindex.com/p/3002652-300/,https://i8.amplience.net/i/Lindex/3002652_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002652_300_PS_MF/?h=300,Långärmad topp i bomullstrikå med rund halsringning och knappdetaljer på axlarna.,Long-sleeved top in cotton jersey with round neckline and button shoulder details.
30022917339,lindex.com/p/3002291-7339/,https://i8.amplience.net/i/Lindex/3002291_7339_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002291_7339_PS_MF/?h=300,"Klassisk bomullsskjorta med krage, knappstängning och ärmar med långa manschetter.","Classic cotton shirt with a collar, button closure and sleeves with long cuffs."
30045390822,lindex.com/p/3004539-822/,https://i8.amplience.net/i/Lindex/3004539_822_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004539_822_PS_MF/?h=300,Jeans med medelhög midja i bomullsdenim med stretch och smala ben.,Mid waist jeans in cotton denim with stretch and slim legs.
30053947780,lindex.com/p/3005394-7780/,https://i8.amplience.net/i/Lindex/3005394_7780_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005394_7780_PS_MF/?h=300,"Luftiga byxor i vår Bella-passform, gjorda i en linneblandning, med raka croppade ben och en bekväm resårmidja.","Flowy trousers in our Bella fit, made from a linen blend, with straight cropped legs and a comfy elastic waist."
30074061230,lindex.com/p/3007406-1230/,https://i8.amplience.net/i/Lindex/3007406_1230_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007406_1230_PS_MF/?h=300,Maxikjol med spets och nät.,Maxi skirt with lace and mesh.
30020950080,lindex.com/p/3002095-80/,https://i8.amplience.net/i/Lindex/3002095_80_PS_F/?h=300,,En klädborste som du enkelt använder för att ta bort ludd och hår på dina kläder.,A clothing brush that you easily use to remove fuzz and hair on your clothes. .
30028810146,lindex.com/p/3002881-146/,https://i8.amplience.net/i/Lindex/3002881_146_PS_F/?h=300,,Stickade tumvantar i ullblandning med mjukt pilefoder.,Knitted mittens in wool blend with soft pile lining.
30027937467,lindex.com/p/3002793-7467/,https://i8.amplience.net/i/Lindex/3002793_7467_PS_F/?h=300,,"Stickade, mjuka magiska vantar med en elastisk passform.","Knitted, soft magic gloves with elastic fit."
30028096810,lindex.com/p/3002809-6810/,https://i8.amplience.net/i/Lindex/3002809_6810_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002809_6810_PS_MF/?h=300,Bekväm hoodie med dragkedja ner längs framsidan och mjuk borstad insida.,Comfy hoodie with zip down the front and soft brushed inside.
30000837704,lindex.com/p/3000083-7704/,https://i8.amplience.net/i/Lindex/3000083_7704_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000083_7704_PS_MF/?h=300,"Finstickad, stilsäker tröja med långa ärmar.","Fine-knit, stylish jumper with long sleeves."
30061970080,lindex.com/p/3006197-80/,https://i8.amplience.net/i/Lindex/3006197_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006197_80_PS_MF/?h=300,Shorts i krinklad bomull med normalhög midja och sidofickor.,Shorts in crinkled cotton with regular waist and side pockets.
30071379618,lindex.com/p/3007137-9618/,https://i8.amplience.net/i/Lindex/3007137_9618_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007137_9618_PS_MF/?h=300,Stickad cardigan med V-ringning och knappstängning framtill.,Knitted cardigan with a V-neckline and button closure at the front.
30067209613,lindex.com/p/3006720-9613/,https://i8.amplience.net/i/Lindex/3006720_9613_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006720_9613_PS_MF/?h=300,Linne i mjuk och stretchig bomull med figurnära passform och tvättad look.,Tank top in soft and stretchy cotton with figure fit and washed look.
30032617403,lindex.com/p/3003261-7403/,https://i8.amplience.net/i/Lindex/3003261_7403_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003261_7403_PS_MF/?h=300,Strukturerad midiklänning i figurnära passform med korta ärmar och stretchigt material.,Textured figure fit midi dress with short sleeves and stretchy material.
30041160300,lindex.com/p/3004116-300/,https://i8.amplience.net/i/Lindex/3004116_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004116_300_PS_MF/?h=300,"Mjuk, stickad balaklava med justerbar dragsko och ribbad nederkant.","Soft, knitted balaclava with adjustable drawstring and ribbed hem."
30040747488,lindex.com/p/3004074-7488/,https://i8.amplience.net/i/Lindex/3004074_7488_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004074_7488_PS_MF/?h=300,"Stickad tröja i mjuk bomullsblandning med korta ärmar, rund halsringning och påsydda blommor på framsidan.","Knitted jumper in soft cotton blend with short sleeves, round neckline and sewn-on flowers on the front."
30024539613,lindex.com/p/3002453-9613/,https://i8.amplience.net/i/Lindex/3002453_9613_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002453_9613_PS_MF/?h=300,"Stickad cardigan med V-ringning, avslappnad passform och knappstängning.",Knitted V-neck cardigan with a relaxed fit and button closure.
87530210080,lindex.com/p/8753021-80/,https://i8.amplience.net/i/Lindex/8753021_80_PS_F/?h=300,,Elastisk scrunchie med avtagbar rosett i satin.,Elastic scrunchie with a detachable satin bow.
30035301842,lindex.com/p/3003530-1842/,https://i8.amplience.net/i/Lindex/3003530_1842_PS_F/?h=300,,Stilrena örhängen med färgade blad.,Sleek earrings with coloured petals.
30079652128,lindex.com/p/3007965-2128/,https://i8.amplience.net/i/Lindex/3007965_2128_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007965_2128_PS_MF/?h=300,Ärmlös midiklänning med avslappnad passform.,Sleeveless midi dress with a relaxed fit.
30061209873,lindex.com/p/3006120-9873/,https://i8.amplience.net/i/Lindex/3006120_9873_PS_F/?h=300,,Mjuk scarf med blommönster.,Soft scarf with a flower pattern.
87776110300,lindex.com/p/8777611-300/,https://i8.amplience.net/i/Lindex/8777611_300_PS_F/?h=300,,Melerad hårklämma med strass.,Melange hair grip with rhinestones.
83626857199,lindex.com/p/8362685-7199/,https://i8.amplience.net/i/Lindex/8362685_7199_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8362685_7199_PS_MF/?h=300,Varma leggings i merinoull – perfekta som baslager under kyliga dagar. PREMIUM QUALITY. Det här är ett Premium Quality-plagg gjort i merinoull. Merinoull är ett mjukt och lätt material som håller dig varm och som är gjort för att älskas under lång tid. Om du tar hand om din merinoull får du ett tidlöst plagg som du kan bära om och om igen.,"Warming leggings in merino wool, perfect to use as base layer on chilly days. PREMIUM QUALITY. This is a Premium Quality piece, made from pure merino wool. Merino wool is a soft and lightweight material that keeps you warm and is made to be loved for a long time. Care for your merino wool, and you got yourself a timeless piece to wear again and again."
30007234344,lindex.com/p/3000723-4344/,https://i8.amplience.net/i/Lindex/3000723_4344_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000723_4344_PS_MF/?h=300,"Klassiska, stilsäkra shorts i stretchbomull.","Classic, stylish shorts in stretch cotton."
30094591753,lindex.com/p/3009459-1753/,https://i8.amplience.net/i/Lindex/3009459_1753_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3009459_1753_PS_MF/?h=300,Klassisk t-shirt med korta ärmar och extra lång passform.,Classic t-shirt with short sleeves and an extra long fit.
30035990080,lindex.com/p/3003599-80/,https://i8.amplience.net/i/Lindex/3003599_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003599_80_PS_MF/?h=300,Stilsäker maxikjol i ett finstickat material och med en bekväm resårmidja.,Sleek maxi skirt in a fine knitted material and with a comfy elastic waist.
30000848117,lindex.com/p/3000084-8117/,https://i8.amplience.net/i/Lindex/3000084_8117_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000084_8117_PS_MF/?h=300,Finstickad cardigan med långa ärmar och en rak passform. Cardigan har guldfärgade knappar ner längs framsidan.,Fine-knit cardigan with long sleeves and a straight fit. The cardigan has gold coloured buttons down the front.
30043610080,lindex.com/p/3004361-80/,https://i8.amplience.net/i/Lindex/3004361_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004361_80_PS_MF/?h=300,Stilsäker kjol med rak passform och heltäckande paljetter.,Stylish skirt with straight fit and sequins all over.
